"year","sampid","length","sl.larv.adj"
2017,201740276,35,1.39435648282741
2017,201740276,65,1.78387947603227
2017,201740286,26,1.32090825714124
2017,201740286,26,1.32090825714124
2017,201740286,27,1.32834184597068
2017,201740289,40,1.4421969092799
2017,201740290,57,1.65265932065736
2017,201740298,30,1.35169181937807
2017,201740307,56,1.63788325389948
2017,201740308,32,1.3681738624772
2017,201740315,77,2.03179499595918
2017,201740315,45,1.49584098421496
2017,201740316,58,1.66777766344696
2017,201740316,35,1.39435648282741
2017,201740316,33,1.37670232209299
2017,201740316,28,1.33594762807236
2017,201740322,101,2.78764658890037
2017,201740326,80,2.10517091807565
2017,201740349,78,2.05569572018661
2017,201740358,68,1.83962492896362
2017,201770005,44,1.4846152508926
2017,201770005,110,3.19679614235324
2017,201770005,21,1.28618981485551
2017,201770005,46,1.50732675287133
2017,201770012,52,1.5820493738821
2017,201770013,91,2.42176633997551
2017,201770013,49,1.54340520687825
2017,201770013,142,5.57131084154154
2017,201770018,65,1.78387947603227
2017,201770018,70,1.87897396554558
2017,201770018,81,2.13077133815963
2017,201770018,31,1.35983848535427
2017,201770018,21,1.28618981485551
2017,201770020,61,1.7152665561205
2017,201770020,24,1.30654215388371
2017,201770028,21,1.28618981485551
2017,201770028,39,1.43218566628551
2017,201770028,27,1.32834184597068
2017,201770028,21,1.28618981485551
2017,201770032,63,1.74878753544323
2017,201770032,38,1.42240107568102
2017,201770038,100,2.74717465430745
2017,201770038,46,1.50732675287133
2017,201770038,35,1.39435648282741
2017,201770042,37,1.41283800610503
2017,201770042,24,1.30654215388371
2017,201770091,50,1.55599276355784
2017,201770091,51,1.56887190114455
2017,201770092,41,1.45244005488955
2017,201770092,55,1.62344171411749
2017,201770092,30,1.35169181937807
2017,201770092,53,1.59553209247096
2017,201770094,23,1.29960210539818
2017,201770098,52,1.5820493738821
2017,201770158,108,3.09845214678914
2017,201770158,32,1.3681738624772
2017,201770183,108,3.09845214678914
2017,201770183,43,1.47364366576015
2017,201770183,43,1.47364366576015
2017,201770183,28,1.33594762807236
2017,201770183,25,1.31364296316535
2017,201770183,26,1.32090825714124
2017,201770183,26,1.32090825714124
2017,201770252,62,1.73183514656132
2017,201770286,25,1.31364296316535
2017,201770289,35,1.39435648282741
2017,201770362,47,1.51907858037685
2017,201770365,21,1.28618981485551
2017,201770376,43,1.47364366576015
2017,201770408,51,1.56887190114455
2017,201770426,54,1.60932712769256
2017,201770426,28,1.33594762807236
2017,201770437,60,1.69907307500653
2017,201770437,54,1.60932712769256
2017,201770437,53,1.59553209247096
2017,201770439,43,1.47364366576015
2017,201770440,22,1.2928191781189
2017,201770459,91,2.42176633997551
2017,201770459,64,1.76613261315697
2017,201770462,166,8.92006965016169
2017,201770481,41,1.45244005488955
2017,201770488,100,2.74717465430745
2017,201770488,39,1.43218566628551
2017,201770488,43,1.47364366576015
2017,201770488,29,1.34372959216878
2017,201770488,26,1.32090825714124
2017,201770488,32,1.3681738624772
2017,201770493,30,1.35169181937807
2017,201770552,48,1.53110262977673
2017,201770569,60,1.69907307500653
2017,201770574,45,1.49584098421496
2017,201770582,56,1.63788325389948
2018,201840001,33,1.37670232209299
2018,201840005,42,1.46292047495721
2018,201840032,48,1.53110262977673
2018,201840035,55,1.62344171411749
2018,201840035,99,2.70761899561596
2018,201840036,56,1.63788325389948
2018,201840055,74,1.96329074197873
2018,201840055,56,1.63788325389948
2018,201840055,33,1.37670232209299
2018,201840055,27,1.32834184597068
2018,201840064,38,1.42240107568102
2018,201840142,52,1.5820493738821
2018,201840146,80,2.10517091807565
2018,201840147,66,1.8020374311082
2018,201840149,59,1.68324621082487
2018,201840186,40,1.4421969092799
2018,201840189,37,1.41283800610503
2018,201840191,42,1.46292047495721
2018,201840192,36,1.40349144236905
2018,201840202,47,1.51907858037685
2018,201840202,52,1.5820493738821
2018,201840202,43,1.47364366576015
2018,201840221,30,1.35169181937807
2018,201840221,30,1.35169181937807
2018,201840221,34,1.38542833680661
2018,201840221,47,1.51907858037685
2018,201840226,105,2.9591290260215
2018,201840226,33,1.37670232209299
2018,201840226,25,1.31364296316535
2018,201840226,22,1.2928191781189
2018,201840253,29,1.34372959216878
2018,201840281,121,3.82610658668462
2018,201840304,138,5.17118429881061
2018,201840346,30,1.35169181937807
2018,201840363,78,2.05569572018661
2018,201840366,57,1.65265932065736
2018,201840366,60,1.69907307500653
2018,201840366,40,1.4421969092799
2018,201840366,35,1.39435648282741
2018,201840367,90,2.38957785558761
2018,201840367,89,2.35811811156869
2018,201840367,36,1.40349144236905
2018,201840367,39,1.43218566628551
2018,201840370,80,2.10517091807565
2018,201840370,76,2.0084353789918
2018,201840370,53,1.59553209247096
2018,201840370,40,1.4421969092799
2018,201840370,50,1.55599276355784
2018,201840370,50,1.55599276355784
2018,201840370,45,1.49584098421496
2018,201840370,45,1.49584098421496
2018,201840370,40,1.4421969092799
2018,201840374,102,2.82905602420946
2018,201840374,62,1.73183514656132
2018,201840375,66,1.8020374311082
2018,201840375,36,1.40349144236905
2018,201840375,77,2.03179499595918
2018,201840386,40,1.4421969092799
2018,201870010,68,1.83962492896362
2018,201870029,34,1.38542833680661
2018,201870076,33,1.37670232209299
2018,201870079,78,2.05569572018661
2018,201870109,34,1.38542833680661
2018,201870110,85,2.23924212097449
2018,201870135,73,1.94148204659934
2018,201870136,36,1.40349144236905
2018,201870138,73,1.94148204659934
2018,201870142,36,1.40349144236905
2018,201870144,45,1.49584098421496
2018,201870144,43,1.47364366576015
2018,201870157,47,1.51907858037685
2018,201870184,38,1.42240107568102
2018,201870210,60,1.69907307500653
2018,201870212,54,1.60932712769256
2018,201870214,33,1.37670232209299
2018,201870229,51,1.56887190114455
2018,201870229,45,1.49584098421496
2018,201870229,23,1.29960210539818
2018,201870230,151,6.61757457237297
2018,201870231,135,4.89424569208732
2018,201870231,33,1.37670232209299
2018,201870231,24,1.30654215388371
2018,201870240,77,2.03179499595918
2018,201870242,96,2.59424456965378
2018,201870260,36,1.40349144236905
2018,201870267,57,1.65265932065736
2018,201870267,35,1.39435648282741
2018,201870277,44,1.4846152508926
2018,201870280,24,1.30654215388371
2018,201870280,17,1.26113963884422
2018,201870286,31,1.35983848535427
2018,201870289,110,3.19679614235324
2018,201870301,52,1.5820493738821
2018,201870330,32,1.3681738624772
2018,201870333,65,1.78387947603227
2018,201870341,53,1.59553209247096
2018,201870341,23,1.29960210539818
2018,201870342,58,1.66777766344696
2018,201870342,28,1.33594762807236
2018,201870346,56,1.63788325389948
2018,201870351,50,1.55599276355784
2018,201870361,30,1.35169181937807
2018,201870366,55,1.62344171411749
2018,201870380,70,1.87897396554558
2018,201870394,90,2.38957785558761
2018,201870410,111,3.24768320711697
2018,201870410,89,2.35811811156869
2018,201870410,76,2.0084353789918
2018,201870410,72,1.92016709539648
2018,201870410,60,1.69907307500653
2018,201870410,29,1.34372959216878
2018,201870410,26,1.32090825714124
2018,201870410,30,1.35169181937807
2018,201870410,23,1.29960210539818
2018,201870413,41,1.45244005488955
2018,201870425,36,1.40349144236905
2018,201870461,29,1.34372959216878
2018,201870464,38,1.42240107568102
2018,201870464,40,1.4421969092799
2018,201870464,31,1.35983848535427
2018,201870466,68,1.83962492896362
2018,201870466,60,1.69907307500653
2018,201870466,57,1.65265932065736
2018,201870466,45,1.49584098421496
2018,201870466,47,1.51907858037685
2018,201870466,49,1.54340520687825
2018,201870466,36,1.40349144236905
2018,201870466,34,1.38542833680661
2018,201870467,41,1.45244005488955
2018,201870477,66,1.8020374311082
2018,201870500,63,1.74878753544323
2018,201870505,37,1.41283800610503
2018,201870509,32,1.3681738624772
2018,201870509,30,1.35169181937807
2018,201870512,79,2.08015008600063
2018,201870512,72,1.92016709539648
2018,201870513,75,1.98560461873238
2018,201870513,58,1.66777766344696
2018,201870514,62,1.73183514656132
2018,201870514,22,1.2928191781189
2018,201870515,40,1.4421969092799
2018,201870522,76,2.0084353789918
2018,201870527,100,2.74717465430745
2019,201940001,138,5.17118429881061
2019,201940001,81,2.13077133815963
2019,201940001,46,1.50732675287133
2019,201940003,68,1.83962492896362
2019,201940004,56,1.63788325389948
2019,201940004,55,1.62344171411749
2019,201940004,60,1.69907307500653
2019,201940004,46,1.50732675287133
2019,201940004,50,1.55599276355784
2019,201940004,40,1.4421969092799
2019,201940004,35,1.39435648282741
2019,201940013,128,4.31746189135251
2019,201940041,42,1.46292047495721
2019,201940042,32,1.3681738624772
2019,201940042,35,1.39435648282741
2019,201940092,105,2.9591290260215
2019,201940096,137,5.07674958270695
2019,201940124,105,2.9591290260215
2019,201940124,52,1.5820493738821
2019,201940131,72,1.92016709539648
2019,201940140,74,1.96329074197873
2019,201940140,38,1.42240107568102
2019,201940152,80,2.10517091807565
2019,201940197,53,1.59553209247096
2019,201940214,26,1.32090825714124
2019,201940214,25,1.31364296316535
2019,201940214,22,1.2928191781189
2019,201940284,71,1.89933471010809
2019,201940288,108,3.09845214678914
2019,201940311,62,1.73183514656132
2019,201940311,31,1.35983848535427
2019,201940315,78,2.05569572018661
2019,201940315,71,1.89933471010809
2019,201940326,58,1.66777766344696
2019,201940340,138,5.17118429881061
2019,201940353,76,2.0084353789918
2019,201940373,70,1.87897396554558
2019,201940376,67,1.82061600101411
2019,201940376,65,1.78387947603227
2019,201940378,50,1.55599276355784
2019,201940378,34,1.38542833680661
2019,201940378,29,1.34372959216878
2019,201940379,98,2.66895886853642
2019,201940379,54,1.60932712769256
2019,201940379,43,1.47364366576015
2019,201940379,34,1.38542833680661
2019,201940403,94,2.52287500655988
2019,201940423,47,1.51907858037685
2019,201940429,62,1.73183514656132
2019,201960417,15,1.24944919793849
2019,201960417,16,1.25522749354181
2019,201960417,19,1.2733779524619
2019,201960417,18,1.26718873436931
2019,201960417,18,1.26718873436931
2019,201960417,15,1.24944919793849
2019,201960417,14,1.24380172170582
2019,201960418,98,2.66895886853642
2019,201960418,12,1.23288744751547
2019,201960418,13,1.23828210312138
2019,201960418,12,1.23288744751547
2019,201960418,15,1.24944919793849
2019,201960418,15,1.24944919793849
2019,201960418,13,1.23828210312138
2019,201960418,13,1.23828210312138
2019,201960418,13,1.23828210312138
2019,201960420,12,1.23288744751547
2019,201960420,13,1.23828210312138
2019,201970004,59,1.68324621082487
2019,201970015,39,1.43218566628551
2019,201970022,44,1.4846152508926
2019,201970036,45,1.49584098421496
2019,201970038,17,1.26113963884422
2019,201970072,65,1.78387947603227
2019,201970089,41,1.45244005488955
2019,201970090,70,1.87897396554558
2019,201970101,58,1.66777766344696
2019,201970101,52,1.5820493738821
2019,201970103,45,1.49584098421496
2019,201970144,55,1.62344171411749
2019,201970194,31,1.35983848535427
2019,201970197,37,1.41283800610503
2019,201970197,70,1.87897396554558
2019,201970208,71,1.89933471010809
2019,201970208,69,1.85907418386428
2019,201970208,27,1.32834184597068
2019,201970208,25,1.31364296316535
2019,201970230,88,2.32737060939339
2019,201970230,40,1.4421969092799
2019,201970231,35,1.39435648282741
2019,201970235,23,1.29960210539818
2019,201970235,23,1.29960210539818
2019,201970268,26,1.32090825714124
2019,201970297,106,3.00451071788885
2019,201970297,74,1.96329074197873
2019,201970311,68,1.83962492896362
2019,201970333,60,1.69907307500653
2019,201970333,41,1.45244005488955
2019,201970336,122,3.89157113577646
2019,201970344,78,2.05569572018661
2019,201970350,70,1.87897396554558
2019,201970364,25,1.31364296316535
2019,201970379,97,2.63117399842559
2019,201970397,40,1.4421969092799
2019,201970403,32,1.3681738624772
2019,201970405,33,1.37670232209299
2019,201970423,152,6.74770129445162
2019,201970430,88,2.32737060939339
2019,201970430,40,1.4421969092799
2019,201970431,20,1.2797105389517
2019,201970438,109,3.14706114979971
2019,201970439,67,1.82061600101411
2019,201970444,129,4.39430830184176
2019,201970444,115,3.46329528426123
2019,201970444,104,2.91477476590513
2019,201970444,58,1.66777766344696
2019,201970447,92,2.45470044543317
2019,201970451,100,2.74717465430745
2019,201970451,102,2.82905602420946
2019,201970451,91,2.42176633997551
2019,201970456,94,2.52287500655988
2019,201970457,86,2.2679481956312
2019,201970457,67,1.82061600101411
2019,201940001,138,5.17118429881061
2019,201940001,81,2.13077133815963
2019,201940001,46,1.50732675287133
2019,201940003,68,1.83962492896362
2019,201940004,56,1.63788325389948
2019,201940004,55,1.62344171411749
2019,201940004,60,1.69907307500653
2019,201940004,46,1.50732675287133
2019,201940004,50,1.55599276355784
2019,201940004,40,1.4421969092799
2019,201940004,35,1.39435648282741
2019,201940013,128,4.31746189135251
2019,201940041,42,1.46292047495721
2019,201940042,32,1.3681738624772
2019,201940042,35,1.39435648282741
2019,201940092,105,2.9591290260215
2019,201940096,137,5.07674958270695
2019,201940124,105,2.9591290260215
2019,201940124,52,1.5820493738821
2019,201940131,72,1.92016709539648
2019,201940140,74,1.96329074197873
2019,201940140,38,1.42240107568102
2019,201940152,80,2.10517091807565
2019,201940197,53,1.59553209247096
2019,201940214,26,1.32090825714124
2019,201940214,25,1.31364296316535
2019,201940214,22,1.2928191781189
2019,201940284,71,1.89933471010809
2019,201940288,108,3.09845214678914
2019,201940311,62,1.73183514656132
2019,201940311,31,1.35983848535427
2019,201940315,78,2.05569572018661
2019,201940315,71,1.89933471010809
2019,201940326,58,1.66777766344696
2019,201940340,138,5.17118429881061
2019,201940353,76,2.0084353789918
2019,201940373,70,1.87897396554558
2019,201940376,67,1.82061600101411
2019,201940376,65,1.78387947603227
2019,201940378,50,1.55599276355784
2019,201940378,34,1.38542833680661
2019,201940378,29,1.34372959216878
2019,201940379,98,2.66895886853642
2019,201940379,54,1.60932712769256
2019,201940379,43,1.47364366576015
2019,201940379,34,1.38542833680661
2019,201940403,94,2.52287500655988
2019,201940423,47,1.51907858037685
2019,201940429,62,1.73183514656132
2019,201960417,15,1.24944919793849
2019,201960417,16,1.25522749354181
2019,201960417,19,1.2733779524619
2019,201960417,18,1.26718873436931
2019,201960417,18,1.26718873436931
2019,201960417,15,1.24944919793849
2019,201960417,14,1.24380172170582
2019,201960418,98,2.66895886853642
2019,201960418,12,1.23288744751547
2019,201960418,13,1.23828210312138
2019,201960418,12,1.23288744751547
2019,201960418,15,1.24944919793849
2019,201960418,15,1.24944919793849
2019,201960418,13,1.23828210312138
2019,201960418,13,1.23828210312138
2019,201960418,13,1.23828210312138
2019,201960420,12,1.23288744751547
2019,201960420,13,1.23828210312138
2019,201970004,59,1.68324621082487
2019,201970015,39,1.43218566628551
2019,201970022,44,1.4846152508926
2019,201970036,45,1.49584098421496
2019,201970038,17,1.26113963884422
2019,201970072,65,1.78387947603227
2019,201970089,41,1.45244005488955
2019,201970090,70,1.87897396554558
2019,201970101,58,1.66777766344696
2019,201970101,52,1.5820493738821
2019,201970103,45,1.49584098421496
2019,201970144,55,1.62344171411749
2019,201970194,31,1.35983848535427
2019,201970197,37,1.41283800610503
2019,201970197,70,1.87897396554558
2019,201970208,71,1.89933471010809
2019,201970208,69,1.85907418386428
2019,201970208,27,1.32834184597068
2019,201970208,25,1.31364296316535
2019,201970230,88,2.32737060939339
2019,201970230,40,1.4421969092799
2019,201970231,35,1.39435648282741
2019,201970235,23,1.29960210539818
2019,201970235,23,1.29960210539818
2019,201970268,26,1.32090825714124
2019,201970297,106,3.00451071788885
2019,201970297,74,1.96329074197873
2019,201970311,68,1.83962492896362
2019,201970333,60,1.69907307500653
2019,201970333,41,1.45244005488955
2019,201970336,122,3.89157113577646
2019,201970344,78,2.05569572018661
2019,201970350,70,1.87897396554558
2019,201970364,25,1.31364296316535
2019,201970379,97,2.63117399842559
2019,201970397,40,1.4421969092799
2019,201970403,32,1.3681738624772
2019,201970405,33,1.37670232209299
2019,201970423,152,6.74770129445162
2019,201970430,88,2.32737060939339
2019,201970430,40,1.4421969092799
2019,201970431,20,1.2797105389517
2019,201970438,109,3.14706114979971
2019,201970439,67,1.82061600101411
2019,201970444,129,4.39430830184176
2019,201970444,115,3.46329528426123
2019,201970444,104,2.91477476590513
2019,201970444,58,1.66777766344696
2019,201970447,92,2.45470044543317
2019,201970451,100,2.74717465430745
2019,201970451,102,2.82905602420946
2019,201970451,91,2.42176633997551
2019,201970456,94,2.52287500655988
